,,,
9.2.16,с.Топкаин,4,2027
9.2.17,с.Егынды,8.3,2027
9.2.18,с.Майемер,2.5,2027
9.2.19,с.Уштобе,8.3,2027
9.2.20,с.Бесюй,7,2027
9.2.21,с.Сенное,23,2027
9.2.22,с.Hово-Хайрузовка,6.1,2027
9.2.23,с.Аршаты,20,2027
9.2.24,с.Кайынды,11.3,2027
9.2.25,с.Кызылжулдыз,13,2027
9.2.26,с.Акмарал,16,2027
9.2.27,с.Приморское,1,2027
9.3,Курчумский район,295.1,2027
9.3.1,с.Алгабас,15,2027
9.3.2,с.Топтерек,13,2027
9.3.3,с.Бурабай,9,2027
9.3.4,с.Койтас,16,2027
9.3.5,с.Аксуат,51,2027
9.3.6,с.Жолнускау,21,2027
9.3.7,с.Каратогай,53,2027
9.3.8,с.Кайынды,11.5,2027
9.3.9,с.Маралды,42,2027
9.3.10,с.Ушбулак,26,2027
9.3.11,с.Сарыолен,5.5,2027
9.3.12,с.Бирлик,6,2027
9.3.13,с.Барак батыра,12,2027
9.3.14,с.Акчи,14.1,2027
9.1,район Марқакөл,313.20000000000005,2026
9.4.1,с.Териктибулак,35,2026
9.4.2,с.Акжайлау,37,2026
9.4.3,с.Карашилик,17,2026
9.4.4,с.Караой,28,2026
9.4.5,с.Кайнарлы,15,2026
9.4.6,с.Тоскаин,35,2026
9.4.7,с.Урунхайка,27,2026
9.4.8,с.Шаганатты,30,2026
9.4.9,с.Жанааул,3,2026
9.4.10,с.Жиделы,14,2026
9.4.11,с.Игилик,33,2026
9.4.12,с.Казахстан,5.5,2026
9.4.13,с.Правый Усть-Кальжыр,3,2026
9.4.14,с.Такыр,18,2026
9.4.15,с.Шенгельды,10.1,2026
9.4.16,с.Бугумуюз,2.6,2026
9.5,район Алтай,212.7,2027
9.5.1,с.Березовское,3.5,2027
9.5.2,с.Березовка,2.5,2027
9.5.3,с.Быково,29,2027
9.5.4,с.Путинцево,16,2027
9.5.5,с.Никольск,14,2027
9.5.6,с.Бородино,18,2027
9.5.7,с.Баяновск,15,2027
9.5.8,с.Васильевка,4.2,2027
9.5.9,с.Дородница,7.5,2027
9.5.10,с.Заводинка,6.5,2027
9.5.11,с.Феклистовка,11,2027
9.5.12,с.Северное,3,2027
9.5.13,с.Ново-Крестьянка,11,2027
9.5.14,с.Подорленок,13.5,2027
9.5.15,с.Андреевка,9,2027
9.5.16,с.Чиркаин,7.5,2027
9.5.17,с.Чапаево,6.5,2027
9.5.18,с.Крестовка,7.5,2027
9.5.19,с.Орловка,10,2027
9.5.20,с.Снегирево,3.5,2027
9.5.21,с.Восточное,3.5,2027
9.5.22,ст.Селезневка,3,2027
9.5.23,с.Пролетарка,7.5,2027
9.2,"район Риддер, Глубоковский район, район Усть-Каменогорск",173.70000000000005,2026
9.6.1,с.Бутаково,3,2026
9.6.2,с.Поперечное,28,2026
9.6.3,с.Лесное,5,2026
9.6.4,с.Верхняя Хариузовка,5,2026
9.6.5,п.Ульбастрой,5,2026
9.6.6,с.Коноваловка,9,2026
9.6.7,с.Ливино,10.6,2026
9.6.8,с.Заречное,2.7,2026
9.6.9,с.Черногорка,1.5,2026
9.6.10,с.Зимовье,1.4,2026
9.6.11,с.Белокаменка,4.8,2026
9.6.12,с.Ново-Михайловка,3.5,2026
9.6.13,с.Степное,5,2026
9.6.14,рзд.226 км,3.2,2026
9.6.15,с.Планидовка,1.4,2026
9.6.16,с.Каменный Карьер,6,2026
9.6.17,с.Веселое,13,2026
9.6.18,ст.Ульба перевалочная,2,2026
9.6.19,с.Горная Ульбинка,5,2026
9.6.20,с.Топиха,19,2026
9.6.21,с. Новая - Ульбинка,4.3,2026
9.6.22,с.Прудхоз,1.3,2026
9.6.23,с.Ново-Троицкое,24,2026
9.6.24,с.Самсоновка,10,2026
9.7,район Самар,197.60000000000002,2027
9.7.1,с.Шубаркайын,23.5,2027
9.7.2,с.Аккала,3,2027
9.7.3,с.Жанажол,2.8,2027
9.7.4,с.Караткуль,27,2027
9.7.5,с.Бастауши,3.5,2027
9.7.6,с.Кокжота,7.8,2027
9.7.7,с.Кокжыра,7.8,2027
9.7.8,с.Мариногорка,11.1,2027
9.7.9,с.Жўмба,22.3,2027
9.7.10,с.Мойылды,17.7,2027
9.7.11,с.Палатцы,15,2027
9.7.12,с.Каракол,22,2027
9.7.13,с.Подгорное,21,2027
9.7.14,с.Новостройка,6.8,2027
9.7.15,с.Кайынды,6.3,2027
9.8,Тарбагайский район,144.39999999999998,2027
9.8.1,с.Жаналык,3,2027
9.8.2,с.Жанаауыл,10,2027
9.8.3,с.Жанаталап,18,2027
9.8.4,с.Сарыолен,21,2027
9.8.5,с.Казахстан,10,2027
9.8.6,с.Тауке,3.3,2027
9.8.7,с.Шенгельды,7,2027
9.8.8,с.Шорга,9.6,2027
9.8.9,с.Карасу,14,2027
9.8.10,с.Шолакорда,10,2027
9.8.11,с.Караой,15,2027
9.8.12,с.Байтогас,20,2027
9.8.13,с.Жанатилеу,3.5,2027
9.9,Уланский район,250.99999999999997,2027
9.9.1,с.Бестерек,12,2027
9.9.2,с.Ново-Азовое,20,2027
9.9.3,с.Баяш Утепов,18,2027
9.9.4,с.Митрофановка,28,2027
9.9.5,с.Жанузак,10,2027
9.9.6,с.Новая Канайка,17,2027
9.9.7,с.Каменка,25,2027
9.9.8,с.Тройницкое,10,2027
9.9.9,с.Восточное,3,2027
9.9.10,с.Макеевка,5.7,2027
9.9.11,с.Верхние Таинты,29,2027
9.9.12,с.Изгутты Айтыков,13,2027
9.9.13,с.Казачье,4.1,2027
9.9.14,с.Украинка,4.5,2027
9.9.15,с.Желдиозек,6.2,2027
9.9.16,с.Сарыөзек,2.5,2027
9.9.17,с.Белогорское,25,2027
9.9.18,с.Бурсак,18,2027
9.3,Шемонаихинский район,155,2026
9.10.1,с.Горкуново,7,2026
9.10.2,с.Кенюхово,6,2026
9.10.3,с.Большая речка,19,2026
9.10.4,с.Новая Убинка,13,2026
9.10.5,с.Убинка,6,2026
9.10.6,с.Рассыпное,8,2026
9.10.7,с.Коневка,8,2026
9.10.8,с.Луговое,16,2026
9.10.9,с.Красная Шемонаиха,10,2026
9.10.10,с.Медведка,18,2026
9.10.11,с.Барашки,7,2026
9.10.12,с.Ново-Ильинка,13,2026
9.10.13,с.Березовка,5,2026
9.10.14,с.Крюковка,2,2026
9.10.15,с.Межовка,2,2026
9.10.16,с.Белый Камень,6,2026
9.10.17,с.Березовка,5,2026
9.10.18,с.Половинка,4,2026
10,Карагандинская область,2517.4700000000003,
10.1,"Актогайский район, г.Балхаш",258.40000000000003,2027
10.1.1,с.Куаныш,13.5,2027
10.1.2,с.Акжарык,66,2027
10.1.3,с.Сарытерек,44.3,2027
10.1.4,с.Тасарал,18,2027
10.1.5,с.Карасу,5.3,2027
10.1.6,с.Жетымшокы,2.5,2027
10.1.7,с.Акжайдак,79,2027
10.1.8,с.Шабанбайби,3,2027
10.1.9,с.Кошкар,14.8,2027
10.1.10,с.Торангылык,12,2027
10.1,Бухар-Жырауский район,288.23,2026
10.2.1,с.Трудовое,5.55,2026
10.2.2,с.Акоре,26,2026
10.2.3,с.Актобе,13.75,2026
10.2.4,с.Бухар-Жырау,24,2026
10.2.5,с.Шалкар,11.5,2026
10.2.6,с.Акжар,11.5,2026
10.2.7,с.Алгабас,5.7,2026
10.2.8,с.Сарытобе,5.7,2026
10.2.9,с.Тасшокы,26.73,2026
10.2.10,с.Каракудук,23.15,2026
10.2.11,с.Тегизжол,3.3,2026
10.2.12,с.Жанакала,8.75,2026
10.2.13,с.Акбел,10.3,2026
10.2.14,с.Красная Нива,17.7,2026
10.2.15,с.Кызылжар,2.63,2026
10.2.16,с.Первое Мая,7,2026
10.2.17,с.Новостройка,14.7,2026
10.2.18,с.Белагаш,20,2026
10.2.19,с.Тасаул,6,2026
10.2.20,с.Садовое,1.9,2026
10.2.21,с.Асыл,4.35,2026
10.2.22,с.Волковское,9.45,2026
10.2.23,с.Геологическое,1.72,2026
10.2.24,с.Чкалово,2.5,2026
10.2.25,с.Жастилек,16.15,2026
10.2.26,с.Астаховка,7.2,2026
10.2.27,с.Сокурское,1,2026
10.2,Каркаралинский район,503.87000000000006,2026
10.3.1,с.Айнабулак,33.8,2026
10.3.2,с.Акбай-Кызылбай,19.3,2026
10.3.3,с.Абыз,30.2,2026
10.3.4,с.Кызылту,78.5,2026
10.3.5,с.Жанатоган,40.2,2026
10.3.6,с.Актерек,27.3,2026
10.3.7,с.Борлыбулак,3,2026
10.3.8,с.Коянды,60,2026
10.3.9,с.Акжол,3.8,2026
10.3.10,с.Осибай,36.6,2026
10.3.11,с.Томар,48.6,2026
10.3.12,с.Теректы,37.1,2026
10.3.13,с.Акшокы,6.7,2026
10.3.14,с.Жекежал,3.8,2026
10.3.15,с.Ежебай,2.57,2026
10.3.16,с.Жанибек,4.7,2026
10.3.17,с.Кент,41,2026
10.3.18,с.Калинино,5.7,2026
10.3.19,с. Новый Путь,18,2026
10.3.20,с. Талды,3,2026
10.3,Нуринский район,547.9,2026
10.4.1,с.Баршино,27.1,2026
10.4.2,с.Куланотпес,22.8,2026
10.4.3,с.Жараспай,45.7,2026
10.4.4,с.Кантай,36.7,2026
10.4.5,с.Жанбобек,60.2,2026
10.4.6,с. Акколка,20.1,2026
10.4.7,с.Кертинди,15.8,2026
10.4.8,с.Алгабас,10.9,2026
10.4.9,с.Жанакурылыс,11.7,2026
10.4.10,с.Мұзбел,56.9,2026
10.4.11,с.Ткенекты,46.7,2026
10.4.12,с.Талдысай,61.5,2026
10.4.13,п.Шубарколь,103.8,2026
10.4.14,с. Соналы,28,2026
10.4,Осакаровский район,314.71000000000004,2026
10.5.1,с.Ошаганды,3.3,2026
10.5.2,с.Акпан,11.2,2026
10.5.3,с.Русская Ивановка,30.5,2026
10.5.4,с.Аманконыр,48.8,2026
10.5.5,с.Звездное,39.2,2026
10.5.6,с.Иртышское,11.1,2026
10.5.7,с.Шункыркол,8.7,2026
10.5.8,с.Мирное,8,2026
10.5.9,с.Николаевка,25.8,2026
10.5.10,с.Ералы,8.21,2026
10.5.11,с.Карагайлы,20.3,2026
10.5.12,с.Окольное,,2026
10.5.13,с.Родниковское,50,2026
10.5.14,с.Тельманское,11,2026
10.5.15,с.Трудовое,7.6,2026
10.5.16,с.Шидерты,18.5,2026
10.5.17,с. Степное,8.5,2026
10.5.18,с. Кутумсук,4,2026
10.6,Шетский район,428.03999999999996,2027
10.6.1,с.Аксу,2,2027
10.6.2,с.Енбекшил,4.5,2027
10.6.3,с.Кайракты,6.3,2027
10.6.4,с. Жарылгап батыр,22.5,2027
10.6.5,с.Акбауыр,36.1,2027
10.6.6,с.Мухтар,2.64,2027
10.6.7,с.Талды,21.2,2027
10.6.8,с.Коктенколь,28.5,2027
10.6.9,с.Алихан,11.3,2027
10.6.10,ст.Коктинколи,16.5,2027
10.6.11,с.Красная Поляна,10.3,2027
10.6.12,с.Бекет,14.5,2027
10.6.13,с.Кошкарбай,4.5,2027
10.6.14,с.Аксу,3.8,2027
10.6.15,с.Кызылкой,54.1,2027
10.6.16,с.Шопа,16.9,2027
10.6.17,с.Еркиндык,3,2027
10.6.18,с.Карамыс,3.5,2027
10.6.19,с.Тумсык,6,2027
10.6.20,с.Сарыши,24,2027
10.6.21,с.Берекеши,17.7,2027
10.6.22,с.Жыланды,20.4,2027
10.6.23,с.Дерипсал,12,2027
10.6.24,с.Кызылту,54.4,2027
10.6.25,с. Аякши,24,2027
10.6.25,с. Кызылтау,7.4,2027
10.5,Абайский район ,176.32000000000002,2026
10.7.1,с.Сарепта,3.25,2026
10.7.2,с.Коянды,5.2,2026
10.7.3,с.Есенгельды,73.4,2026
10.7.4,с.Жаманжол,10.56,2026
10.7.5,с.Курминское,12.3,2026
10.7.6,с.Жумабек,12.3,2026
10.7.7,с.Садовое,3.9,2026
10.7.8,с.Самарка,3.95,2026
10.7.9,с.Северное,23,2026
10.7.10,с.Ягодное,3.16,2026
10.7.11,с.Тасзаемка,4.65,2026
10.7.12,с.Восход,2.05,2026
10.7.13,с.Поливное,4.65,2026
10.7.14,с.Ялта,9.35,2026
10.7.15,с.Огороды,4.6,2026
11,Акмолинская область,2265.755,
11.1,Аршалынский район,202.8,2026
11.1.1,с.Актасты,79.9,2026
11.1.2,с.Шортанды,,2026
11.1.3,с.Белоярка,,2026
11.1.4,с.Жалтырколь,7,2026
11.1.5,рзд.42,4.4,2026
11.1.6,с.Койгельды,10.2,2026
11.1.7,ст.Бабатай,9.8,2026
11.1.8,с.Николаевка,22.9,2026
11.1.9,с.Ольгинка,,2026
11.1.10,с.Булаксай,50.4,2026
11.1.11,с. Костомар,,2026
11.1.12,с.Сарыоба,,2026
11.1.13,ст.Сарыоба,,2026
11.1.14,с.Байдала,14.7,2026
11.1.15,рзд. 41,,2026
11.1.16,с.Красное озеро,3.5,2026
11.2,Астраханский район,194.10000000000002,2026
11.2.1,с.Таволжанка,16.4,2026
11.2.2,с.Жарсуат,17.4,2026
11.2.3,с.Акимовка,5.9,2026
11.2.4,с.Оксановка,15.4,2026
11.2.5,с.Жамбыл,6.6,2026
11.2.6,с.Орнек,5.5,2026
11.2.7,с.Ондирис,3.4,2026
11.2.8,с.Новый Колутон,30.7,2026
11.2.9,с.Караколь,,2026
11.2.10,с.Ковыленка,2.8,2026
11.2.11,с. Косколь,4.9,2026
11.2.12,с.Узунколь,79.3,2026
11.2.13,с.Булакты,,2026
11.2.14,с.Шиликты,,2026
11.2.15,с.Приишимка,,2026
11.2.16,с.Енбек,5.8,2026
11.3,"Атбасарский район, Егиндыкольский район(по Заказу 15 пунктов)",187.61999999999998,2027
11.3.1,с.Бейис Хазирет,5.5,2027
11.3.2,с. Титовка,3.9,2027
11.3.3,с.Самарка,16,2027
11.3.4,с.Поповка,5.6,2027
11.3.5,с.Калиновка,9.9,2027
11.3.6,с.Магдалиновка,4.4,2027
11.3.7,с.Хрящевка,3.9,2027
11.3.8,с. Макеевка,4.5,2027
11.3.9,с.Полтавское,88.6,2027
11.3.10,с.Коркем,,2027
11.3.11,с.Узункольское,,2027
11.3.12,с.Тоганас,,2027
11.3.13,с.Жалманкулак,14.2,2027
11.3.14,с.Коржинколь,5.4,2027
11.3.15,с.Жулдыз,25.72,2027
11.4,район Биржан сал,217.94999999999996,2027
11.4.1,с.Енбекшильдер,167.5,2027
11.4.2,с.Актас,,2027
11.4.3,с.Заозерное,,2027
11.4.4,с.Кенащи,,2027
11.4.5,с.Краснофлотское,,2027
11.4.6,с.Валиханово,,2027
11.4.7,с.Алга,,2027
11.4.8,с.Кудукагаш,2.2,2027
11.4.9,с.Буланды,2.2,2027
11.4.10,с. Каратал,2.1,2027
11.4.11,с.Когам,5.7,2027
11.4.12,с.Макпал,10.2,2027
11.4.13,с. Карагай,2.03,2027
11.4.14,с. Пригорхоз,6.179,2027
11.4.15,с.Карловка,11.841,2027
11.4.16,с. Кызылуюм,8,2027
11.3,Буландынский район,119.10000000000002,2026
11.5.1,с.Аккайын,4.8,2026
11.5.2,с. Алаколь,3.7,2026
11.5.3,с. Жанаталап,3.9,2026
11.5.4,с.Гордеевка,23.2,2026
11.5.5,с.Иванковка,6.6,2026
11.5.6,с.Воробьевка,27.6,2026
11.5.7,с.Айнаколь,,2026
11.5.8,с.Ярославка,4.3,2026
11.5.9,с.Отрадное,14,2026
11.5.10,с.Буденовка,4.4,2026
11.5.11,с.Байсуат,4.7,2026
11.5.12,с. Ортакшыл ,4.9,2026
11.5.13,с. Мат,10,2026
11.5.14,с. Боярка,7,2026
11.4,Бурабайский район,192.68200000000004,2026
11.6.1,с.Карабауыр,14.5,2026
11.6.2,с.Карабулак,22.7,2026
11.6.3,с.Жанаталап,33.2,2026
11.6.4,с.Кумызынай,,2026
11.6.5,с.Мадениет,,2026
11.6.6,с.Обалы,18.4,2026
11.6.7,с.Каражар,6.9,2026
11.6.8,с.Сосновка,11.1,2026
11.6.9,с.Киндиккарагай,16.9,2026
11.6.10,с.Райгородок,4.168,2026
11.6.11,с. Озерное,19.561,2026
11.6.12,с. Молбаза,13,2026
11.6.13,с. Шиели,6.577,2026
11.6.14,с. Ключевое,5.473,2026
11.6.15,с. Кульстан,10.203,2026
11.6.16,с. Жасыл,10,2026
11.5,"Аккольский район, г.Степногорск",208.59999999999997,2026
11.7.1,с.Кына,76.5,2026
11.7.2,с.Карасай,,2026
11.7.3,с.Сазды булак,,2026
11.7.4,с.Малый Барап,4.7,2026
11.7.5,с.Кемеркол,3.6,2026
11.7.6,с.Орнек,23.9,2026
11.7.7,с.Рамадан,53.4,2026
11.7.8,с.Кара-Озек,,2026
11.7.9,с.Жалгызкарагай,32.1,2026
11.7.10,с.Аманкельды,3.5,2026
11.7.11,с.Малоалександровка,3.7,2026
11.7.12,с.Радовка,3.5,2026
11.7.13,с.Бөгенбай,3.7,2026
11.6,Ерейментауский район,233.63,2026
11.8.1,с. Байсары,68.7,2026
11.8.2,с.Жанажол,,2026
11.8.3,с.Бозтал,18.3,2026
11.8.4,с. Ельтай,13,2026
11.8.5,с.Куншалган,41,2026
11.8.6,с.Шакей,,2026
11.8.7,с.Ажы,7.3,2026
11.8.8,с.Аксуат,38.1,2026
11.8.9,с.Енбек,,2026
11.8.10,с.Койтас,17.93,2026
11.8.11,с.Балыкты,20.36,2026
11.8.12,ст. Уленты,3.94,2026
11.8.13,с. Нижний Торгай,5,2026
11.9,Есильский район,149.95299999999997,2027
11.9.1,с.Сурган,3.1,2027
11.9.2,с.Ковыльное,6.2,2027
11.9.3,с.Кумай,4.4,2027
11.9.4,с.Ленинское,10.8,2027
11.9.5,с.Ярославка,18.5,2027
11.9.6,с.Иглик,41.8,2027
11.9.7,с. Калачи,,2027
11.9.8,с.Раздольное,28.4,2027
11.9.9,с. Интернациональное ,4.1,2027
11.9.10,с. Дальное,4.226,2027
11.9.11,ст. Красивая,3.427,2027
11.9.12,с. Биртал,25,2027
11.10,Жаксынский район,175.95000000000002,2027
11.10.1,с.Кайракты,10.7,2027
11.10.2,с.Алгабас,87.5,2027
11.10.3,с.Терсакан,,2027
11.10.4,с.Монастырка,3.6,2027
11.10.5,с.Калининское,30.9,2027
11.10.6,с.Моховое,,2027
11.10.7,с.Кировское,16.3,2027
11.10.8,с.Тарасовка,14.3,2027
11.10.9,с.Баягиз,12.65,2027
11.11,Жаркаинский район,169.176,2027
11.11.1,с.Бирсуат,21.4,2027
11.11.2,с.Далабай,72.1,2027
11.11.3,с.Тассуат,,2027
11.11.4,с.Нахимовка,,2027
11.11.5,с.Кумсуат,,2027
11.11.6,с.Зерноградское,17.8,2027
11.11.7,с.Тасоткель,10.6,2027
11.11.8,с.Ушкарасу,7.4,2027
11.11.9,с.Шойындыколь,36.1,2027
11.11.10,с.Достык,3.776,2027
11.7,Зерендинский район,570.4520000000001,2026
11.12.1,с.Ивановка,9.6,2026
11.12.2,с.Казахстан,27.7,2026
11.12.3,с.Молодежное,,2026
11.12.4,с.Жанааул,109,2026
11.12.5,с. Жылымды,,2026
11.12.6,с. Карагай,,2026
11.12.7,с.Карлыколь,,2026
11.12.8,с.Еликти,,2026
11.12.9,с.Заречное,,2026
11.12.10,с. Акан,,2026
11.12.11,с.Баратай,,2026
11.12.12,с.Уголки,,2026
11.12.13,с.Васильковка,81,2026
11.12.14,с.Донгулагаш,,2026
11.12.15,с.Кызылсая,,2026
11.12.16,с.Бирлестик,,2026
11.12.17,с.Сейфуллино,,2026
11.12.18,с.Ортак,45.5,2026
11.12.19,с.Кызылтан,,2026
11.12.20,с.Павловка,7.5,2026
11.12.21,с.Малика Габдуллина,120.5,2026
11.12.22,с.Дороговка,,2026
11.12.23,с.Малые Тюкты,,2026
11.12.24,с.Серафимовка,,2026
11.12.25,с.Карауыл Канай-бия,,2026
11.12.26,с.Игилик,,2026
11.12.27,с.Кызылегис,,2026
11.12.28,с.Ортаагаш,,2026
11.12.29,с.Коктерек,,2026
11.12.30,с.Булак,19.5,2026
11.12.31,с.Жолдыбай,,2026
11.12.32,с.Кошкарбай,3.9,2026
11.12.33,с.Акадыр,40.3,2026
11.12.34,с.Ескенежал,,2026
11.12.35,с.Уялы,,2026
11.12.36,с.Исаковка,34.3,2026
11.12.37,с.Костомаровка,,2026
11.12.38,с.Богенбай би,,2026
11.12.39,с.Байтерек,46.4,2026
11.12.40,с.Ермаковка,,2026
11.12.41,с.Красный Кордон,,2026
11.12.42,с.Карсак,,2026
11.12.43,ст. Жаманаши,7.225,2026
11.12.44,с. Ульгили,14.527,2026
11.12.45,с. Караөзек,3.5,2026
11.13,Коргалжынский район,155.56,2027
11.13.1,с.Арыкты,119.6,2027
11.13.2,с.Садырбай,,2027
11.13.3,с.Кенбидаик,,2027
11.13.4,с.Шалкар,,2027
11.13.5,с.Ушсарт,,2027
11.13.6,с.Майшукур,11,2027
11.13.7,с.Уялы,20.1,2027
11.13.8,с. Абай,4.86,2027
11.8,Сандыктауский район,165.35099999999997,2026
11.14.1,с.Преображенка,14.1,2026
11.14.2,с.Раздольное,8.3,2026
11.14.3,с.Красная Поляна,14.2,2026
11.14.4,с.Петриковка,,2026
11.14.5,с.Васильевка,50.8,2026
11.14.6,с.Улан,,2026
11.14.7,с.Жиланды,11,2026
11.14.8,с.Быстримовка,13,2026
11.14.9,с.Михайловка,22.2,2026
11.14.10,с.Меньшиковка,,2026
11.14.11,с.Речное,3,2026
11.14.12,с.Новый Городок,3,2026
11.14.13,с.Новоромановка,10.6,2026
11.14.14,с.Арбузинка,2.045,2026
11.14.15,с.Кумдыколь,9.063,2026
11.14.16,с.Мысок,4.043,2026
11.9,"Целиноградский район, Косшы г.а.",239.14000000000001,2026
11.15.1,с.Раздольное,2.32,2026
11.15.2,с.Жанажол,9.5,2026
11.15.3,с.Бирлик,7.9,2026
11.15.4,с.Кызыл суат,14.5,2026
11.15.5,с. Аккайын,18.2,2026
11.15.6,с.Шубар,,2026
11.15.7,с. Акмечеть,3.2,2026
11.15.8,ст.Тастак,11.9,2026
11.15.9,с.Ынтымак,11.1,2026
11.15.10,"с.Маншук, новое село Маншук Маметова",60.2,2026
11.15.11,с.Шалкар,,2026
11.15.12,с.Отаутускен,,2026
11.15.13,с.Мортык,17.9,2026
11.15.14,с.Жана Жайнак,,2026
11.15.15,с.Опан,20.7,2026
11.15.16,с.Кызылжар,2.8,2026
11.15.17,с.Нура,9,2026
11.15.18,с.Сарыколь,3.6,2026
11.15.19,с.Преображенка,14.4,2026
11.15.20,с.Ыбырая Алтынсарина,5.5,2026
11.15.21,с.Тайтобе,7.71,2026
11.15.22,с.Жабай,18.71,2026
11.10,Шортандинский район,139.9,2026
11.16.1,с.Октябрьское,2.7,2026
11.16.2,с.Ключи,17.3,2026
11.16.3,ст.Тонкерис,6.2,2026
11.16.4,с.Мыктыколь,3.4,2026
11.16.5,с.Конкрынка,6.6,2026
11.16.6,с.Алтайское,54.4,2026
11.16.7,с.Белое Озеро,,2026
11.16.8,с.Гуляйполе,,2026
11.16.9,с.Егемен,,2026
11.16.10,ст.Караадыр,22.7,2026
11.16.11,с.Камышенка,15.1,2026
11.16.12,с.Новографское,8.7,2026
11.16.13,с.Ошак,2.8,2026
12,Алматинская область,539.02,
12.1,Балхашский район,318.36,2027
12.1.1,с.Бояулы,3.8,2027
12.1.2,с.Ушжарма,7.56,2027
12.1.3,с.Кокжиде,24,2027
12.1.4,с.Жидели,58,2027
12.1.5,с.Коктал,49,2027
12.1.6,с.Караой,94,2027
12.1.7,с.Куйган,39,2027
12.1.8,с.Коскумбез,27,2027
12.1.9,с.Аркар,15,2027
12.1.10,с.Караозек,1,2027
12.1,"Жамбылский район, г.Конаев, Илийский, ",245.9,2026
12.2.1,с.Кокдала,11.5,2026
12.2.2,с.Архарлы,15,2026
12.2.3,с.Булак,6.5,2026
12.2.4,с.Караарша,5.5,2026
12.2.5,с.Бирлик,8.5,2026
12.2.6,с.Ушбулак,8.5,2026
12.2.7,с.Карасай,7.7,2026
12.2.8,с.Копа,37,2026
12.2.9,с.Ащысу,6,2026
12.2.10,с.Каншенгель,3.8,2026
12.2.11,с.Когамшыл,7.5,2026
12.2.12,с.Кызылсок,8,2026
12.2.13,с.Еспе,23,2026
12.2.14,с.Карабастау,22,2026
12.2.15,с.Акдала,19.5,2026
12.2.16,с. Ак Озек,11,2026
12.2.17,с.Сарыбулак,19,2026
12.2.18,с.Толе би,6.4,2026
12.2.19,с.Жартас,19.5,2026
12.2,Енбекшиказахский район,168.2,2026
12.3.1,с.Казатком,14,2026
12.3.2,с.Кайрат,6.5,2026
12.3.3,с.Таусугур,18,2026
12.3.4,с.Куш,12,2026
12.3.5,с.Актоган,27,2026
12.3.6,с.Акжал,23,2026
12.3.7,с.Кайнар,15,2026
12.3.8,с.Кокпек,2.5,2026
12.3.9,с.Кольди,14,2026
12.3.10,с.Таутургень,11.5,2026
12.3.11,с.Тургайбаза,6.2,2026
12.3.12,с.Арна,3.5,2026
12.3.13,с.Саытау,15,2026
12.4,"Кегенский район, Райымбекский, Уйгурский район",246.44000000000003,2027
12.4.1,с.Жайдакбулак,21,2027
12.4.2,с.Шыбышы,18.5,2027
12.4.3,с.Ереул,11,2027
12.4.4,с.Курмети,13.5,2027
12.4.5,с.Жанатасашы,3.9,2027
12.4.6,с.Сарыколь,10,2027
12.4.7,с.Кенсу,6.6,2027
12.4.8,с.Кокпияз,4.1,2027
12.4.9,с.Талды,17.5,2027
12.4.10,с.Темирлик,3.37,2027
12.4.11,с.Жинишке,24,2027
12.4.12,с.Мойнак,18.1,2027
12.4.13,с.Тасашы,4.5,2027
12.4.14,с.Жалаулы,13,2027
12.4.15,с.Кызылжар,6.8,2027
12.4.16,с.Тузколь,18.6,2027
12.4.17,с.Акбейит,3.27,2027
12.4.18,с.Комирши,23.3,2027
12.4.19,с.Ардолайты,11.1,2027
12.4.20,с.Узынтам,14.3,2027
12.3,"Талгарский район, Карасайский район ",124.92000000000002,2026
12.5.1,с.Кумарал,1.6,2026
12.5.2,с.Сауыншы,8.16,2026
12.5.3,с.Каратобе,5.3,2026
12.5.4,рзд.71,2.27,2026
12.5.5,с.Кайрат,4.62,2026
12.5.6,с.Сауыншы,1.3,2026
12.5.7,с.Жалпаксай,3.8,2026
12.5.8,с.Кумтоган,0.07,2026
12.5.9,с.Жынгылды,12,2026
12.5.10,с.Кайнар,4.9,2026
12.5.11,с.Теренкара,5.6,2026
12.5.12,с.Тузусай,4.9,2026
12.5.13,с.Каратоган,7.5,2026
12.5.14,с.Достык,6,2026
12.5.15,с.Сактан,3.9,2026
12.5.16,с.Кайрат,10.2,2026
12.5.17,с.Каменское плато,3,2026
12.5.18,с.Коктобе,13.8,2026
12.5.19,с.Айкым,12,2026
12.5.20,с.Куркудык,14,2026
13,Павлодарская область,1207.9,
13.1,"Аксуский  район, Майский район",88.59,2026
13.1.1,с.Коктас,1.7,2026
13.1.2,с.Ребровка,1.3,2026
13.1.3,ст.Спутник,3.6,2026
13.1.4,с.Сольветка,15.5,2026
13.1.5,с.Сарышыганак,9.6,2026
13.1.6,с.Суатколь,7.3,2026
13.1.7,с.Карабай,2.71,2026
13.1.8,с.Сынтас,2.56,2026
13.1.9,с.Караколь,2.78,2026
13.1.10,с.Донентаев,5.8,2026
13.1.11,с.Сырлыкала,4.93,2026
13.1.12,с.Борыктал,4.22,2026
13.1.13,с.Жанашаруа,3.56,2026
13.1.14,ст.Таскудык,2.03,2026
13.1.15,Белогорский ХПП,4.18,2026
13.1.16,с.Бозша,4.67,2026
13.1.17,ферма 1,4.74,2026
13.1.18,с.Абай,1.89,2026
13.1.19,ферма 2,5.52,2026
13.2,Актогайский район,248.68000000000006,2026
13.2.1,с.Жоламан,4.2,2026
13.2.2,с.Харьковка,28.5,2026
